"run_id","scenario","label","sublabel","scenario_variant","actor_profile","intensity","benign_activity_level","generator_version","planned_request_count","actual_request_count","safety_limit_applied","target_endpoint_family","attacker_host_type","attacker_source_ip","target_web_base","traffic_tool","attack_mode","distributed","source_count","expected_source_count","expected_distributed","observed_webapp_source_count","observed_nginx_source_count","dominant_webapp_source_ip","dominant_nginx_source_ip","webapp_same_source_request_ratio","nginx_same_source_request_ratio","source_ip_metadata_matches_webapp","source_ip_metadata_matches_nginx","ddos_candidate_by_webapp_sources","ddos_candidate_by_nginx_sources","distributed_evidence_confirmed","observed_source_count","top_source_ip_ratio","source_distribution_summary","verification_passed","archive_event_count","alert_event_count","wazuh_archive_evidence_present","wazuh_webapp_log_count","wazuh_nginx_access_count","wazuh_json_decoder_count","wazuh_web_accesslog_decoder_count","webapp_slice_lines","nginx_slice_lines","invalid_webapp_json_lines","request_completed_count","webapp_request_completed_count","nginx_request_count","run_duration_seconds","request_rate_per_second","peak_request_rate_per_second","unique_path_count","repeated_path_count","search_query_count","burst_search_count","human_repeated_search_count","page_view_count","login_page_view_count","admin_access_count","successful_web_login_count","status_2xx_count","status_3xx_count","status_4xx_count","status_5xx_count","error_status_count","error_rate","avg_response_time_ms","max_response_time_ms","p95_response_time_ms","avg_request_duration_ms","max_request_duration_ms","health_check_count","health_check_failed_count","avg_health_check_latency_ms","max_health_check_latency_ms","nginx_error_count"
"lightdos-20260607T132426Z-126","LightDos","DoS_DDoS","health_endpoint_pressure","health_endpoint_pressure","attacker_noisy","Medium","not_applicable","controlled-telemetry-v0.2-diversity","31","31","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","175","27","True","33","32","33","32","33","32","0","32","32","32","12.18","2.627","3","2","2","0","0","0","1","0","0","0","32","0","0","0","0","0","0.982","13.319","1.839","0.982","13.319","31","0","0.584","1.839","0"
"lightdos-20260607T132426Z-127","LightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","43","43","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","255","27","True","86","44","86","44","86","44","0","44","44","44","16.057","2.74","3","3","3","0","0","0","42","41","0","0","44","0","0","0","0","0","10.131","51.82","16.916","10.131","51.82","2","0","0.488","0.496","0"
"lightdos-20260607T132426Z-128","LightDos","DoS_DDoS","health_endpoint_pressure","health_endpoint_pressure","attacker_noisy","Low","not_applicable","controlled-telemetry-v0.2-diversity","13","13","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","119","27","True","15","14","15","14","15","14","0","14","14","14","4.215","3.321","4","2","2","0","0","0","1","0","0","0","14","0","0","0","0","0","1.413","14.219","14.219","1.413","14.219","13","0","0.428","0.658","0"
"lightdos-20260607T132426Z-129","LightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","23","23","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","162","27","True","46","24","46","24","46","24","0","24","24","24","8.903","2.696","3","3","3","0","0","0","22","21","0","0","24","0","0","0","0","0","8.124","26.347","18.419","8.124","26.347","2","0","0.73","1.011","0"
"lightdos-20260607T132426Z-130","LightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_noisy","High","not_applicable","controlled-telemetry-v0.2-diversity","49","49","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","255","27","True","90","50","90","50","90","50","0","50","50","50","24.551","2.037","3","23","14","32","0","0","8","7","0","0","50","0","0","0","0","0","7.134","15.284","14.608","7.134","15.284","10","0","0.451","0.679","0"
"lightdos-20260607T132426Z-131","LightDos","DoS_DDoS","health_endpoint_pressure","health_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","12","12","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","109","27","True","14","13","14","13","14","13","0","13","13","13","4.219","3.081","3","2","2","0","0","0","1","0","0","0","13","0","0","0","0","0","4.614","51.906","51.906","4.614","51.906","12","0","0.673","1.693","0"
"lightdos-20260607T132426Z-132","LightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_noisy","Medium","not_applicable","controlled-telemetry-v0.2-diversity","30","30","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","179","27","True","53","31","53","31","53","31","0","31","31","31","14.817","2.092","3","13","7","14","0","0","8","0","0","0","31","0","0","0","0","0","6.144","13.049","12.829","6.144","13.049","9","0","0.564","1.671","0"
"lightdos-20260607T132426Z-133","LightDos","DoS_DDoS","homepage_refresh_pressure","homepage_refresh_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","45","45","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","248","27","True","90","46","90","46","90","46","0","46","46","46","17.996","2.556","3","2","2","0","0","0","44","0","0","0","46","0","0","0","0","0","9.836","26.574","15.93","9.836","26.574","2","0","0.508","0.519","0"
"lightdos-20260607T132426Z-134","LightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_noisy","Low","not_applicable","controlled-telemetry-v0.2-diversity","16","16","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","142","27","True","32","17","32","17","32","17","0","17","17","17","2.292","7.417","7","11","6","11","0","0","4","0","0","0","17","0","0","0","0","0","9.565","14.533","14.533","9.565","14.533","2","0","0.602","0.739","0"
"lightdos-20260607T132426Z-135","LightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","22","22","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","158","27","True","41","23","41","23","41","23","0","23","23","23","11.339","2.028","3","15","6","14","0","0","4","3","0","0","23","0","0","0","0","0","8.535","20.77","18.055","8.535","20.77","5","0","0.634","1.144","0"
"lightdos-20260607T132426Z-136","LightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_noisy","High","not_applicable","controlled-telemetry-v0.2-diversity","45","45","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","252","27","True","79","46","79","46","79","46","0","46","46","46","23.057","1.995","3","15","10","22","0","0","11","0","0","0","46","0","0","0","0","0","7.29","29.955","15.198","7.29","29.955","13","0","0.516","0.839","0"
"lightdos-20260607T132426Z-137","LightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","19","19","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","147","27","True","38","20","38","20","38","20","0","20","20","20","7.205","2.776","3","15","7","17","0","0","1","0","0","0","20","0","0","0","0","0","9.132","19.629","14.735","9.132","19.629","2","0","0.711","0.832","0"
"lightdos-20260607T132426Z-138","LightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_noisy","Medium","not_applicable","controlled-telemetry-v0.2-diversity","29","29","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","189","27","True","51","30","51","30","51","30","0","30","30","30","15.067","1.991","3","13","7","14","0","0","7","0","0","0","30","0","0","0","0","0","8.003","47.897","15.415","8.003","47.897","9","0","0.455","0.787","0"
"lightdos-20260607T132426Z-139","LightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","40","40","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","236","27","True","80","41","80","41","80","41","0","41","41","41","14.603","2.808","4","22","15","38","0","0","1","0","0","0","41","0","0","0","0","0","7.721","14.875","11.317","7.721","14.875","2","0","0.58","0.708","0"
"lightdos-20260607T132426Z-140","LightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_noisy","Low","not_applicable","controlled-telemetry-v0.2-diversity","17","17","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","149","27","True","34","18","34","18","34","18","0","18","18","18","6.651","2.706","3","14","7","15","0","0","1","0","0","0","18","0","0","0","0","0","8.904","32.5","32.5","8.904","32.5","2","0","0.503","0.515","0"
"lightdos-20260607T132426Z-141","LightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","30","30","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","212","27","True","56","31","56","31","56","31","0","31","31","31","14.852","2.087","3","18","8","20","0","0","5","4","0","0","31","0","0","0","0","0","8.994","20.199","14.511","8.994","20.199","6","0","0.756","1.211","0"
"lightdos-20260607T132426Z-142","LightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_noisy","High","not_applicable","controlled-telemetry-v0.2-diversity","50","50","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","265","27","True","100","50","100","50","100","51","0","51","51","51","19.96","2.555","4","3","3","0","0","0","49","48","0","0","51","0","0","0","0","0","9.533","21.914","17.819","9.533","21.914","2","0","0.59","0.686","0"
"lightdos-20260607T132426Z-143","LightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","163","27","True","40","21","40","21","40","21","0","21","21","21","8.418","2.495","3","15","8","18","0","0","1","0","0","0","21","0","0","0","0","0","8.446","20.37","15.876","8.446","20.37","2","0","1.157","1.803","0"
"lightdos-20260607T132426Z-144","LightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_noisy","Medium","not_applicable","controlled-telemetry-v0.2-diversity","35","35","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","218","27","True","65","36","65","36","65","36","0","36","36","36","18.349","1.962","3","18","10","23","0","0","6","5","0","0","36","0","0","0","0","0","8.591","16.552","15.631","8.591","16.552","7","0","0.538","0.817","0"
"lightdos-20260607T132426Z-145","LightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","36","36","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","216","27","True","64","37","64","37","64","37","0","37","37","37","18.608","1.988","3","16","7","18","0","0","9","0","0","0","37","0","0","0","0","0","8.635","56.011","17.26","8.635","56.011","10","0","0.567","1.607","0"
"lightdos-20260607T132426Z-146","LightDos","DoS_DDoS","health_endpoint_pressure","health_endpoint_pressure","attacker_noisy","Low","not_applicable","controlled-telemetry-v0.2-diversity","11","11","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","106","27","True","13","12","13","12","13","12","0","12","12","12","4.232","2.836","3","2","2","0","0","0","1","0","0","0","12","0","0","0","0","0","1.761","16.568","16.568","1.761","16.568","11","0","0.415","0.633","0"
"lightdos-20260607T132426Z-147","LightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","29","29","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","186","27","True","51","30","51","30","51","30","0","30","30","30","14.059","2.134","3","13","6","14","0","0","7","0","0","0","30","0","0","0","0","0","6.363","16.294","13.389","6.363","16.294","9","0","0.503","0.824","0"
"lightdos-20260607T132426Z-148","LightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_noisy","High","not_applicable","controlled-telemetry-v0.2-diversity","41","41","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","238","27","True","76","42","76","42","76","42","0","42","42","42","20.358","2.063","2","20","11","27","0","0","7","6","0","0","42","0","0","0","0","0","10.107","51.893","15.233","10.107","51.893","8","0","0.554","1.072","0"
"lightdos-20260607T132426Z-149","LightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","19","19","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","152","27","True","34","20","34","20","34","20","0","20","20","20","6.963","2.872","3","10","6","8","0","0","6","4","0","0","20","0","0","0","0","0","10.091","38.051","25.682","10.091","38.051","6","0","0.481","0.552","0"
"lightdos-20260607T132426Z-150","LightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_noisy","Medium","not_applicable","controlled-telemetry-v0.2-diversity","25","25","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","165","27","True","46","26","46","26","46","26","0","26","26","26","13.304","1.954","3","15","9","16","0","0","4","3","0","0","26","0","0","0","0","0","8.205","19.172","14.496","8.205","19.172","6","0","0.558","1.082","0"
"lightdos-20260607T132426Z-151","LightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","37","37","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","230","27","True","68","38","68","38","68","38","0","38","38","38","17.833","2.131","3","19","11","24","0","0","6","5","0","0","38","0","0","0","0","0","7.918","19.318","13.905","7.918","19.318","8","0","0.429","0.547","0"
"lightdos-20260607T132426Z-152","LightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_noisy","Low","not_applicable","controlled-telemetry-v0.2-diversity","16","16","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","137","27","True","30","17","30","17","30","17","0","17","17","17","8.27","2.056","3","13","5","10","0","0","3","2","0","0","17","0","0","0","0","0","7.372","21.344","21.344","7.372","21.344","4","0","0.825","1.44","0"
"lightdos-20260607T132426Z-153","LightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","24","24","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","250","27","True","40","25","40","25","40","25","0","25","25","25","10.07","2.483","3","10","6","9","0","0","6","3","0","0","25","0","0","0","0","0","10.267","57.528","28.933","10.267","57.528","10","0","0.53","0.705","0"
